key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
[FeII]-5300,[Fe II],5300.362,2.27642922,4.6155941,0.037,7.9e-11,4-2,3d7-3d6(1S2)4s,a2P-a2S,3/2-1/2,M1+E2,5298.887279449976,forbidden,3.16e-10,0,1.0,a2P-a2S,NIST,--
[FeXIV]-5304,[Fe XIV],5304.34,0.0,2.337412,60.2,5.08e-07,2-4,3s23p-3s23p,2P*-2P*,1/2-3/2,M1,5302.864518999571,forbidden,1.016e-06,0,1.0,2P*-2P*,NIST,--
[CaV]-5311,[Ca V],5310.59,0.0,2.33466,1.93,8.16e-09,5-5,3s23p4-3s23p4,3P-1D,2-2,M1,5309.112852928492,forbidden,4.08e-08,0,1.0,3P-1D,NIST,--
[FeII]-5335,[Fe II],5335.145,0.35186476,2.67577925,0.278,1.98e-09,6-10,3d7-3d6(3H)4s,a4F-a4H,5/2-9/2,E2,5333.660906443488,forbidden,1.188e-08,50,0.2503867959618763,a4F-a4H,NIST,--
[FeVI]-5337,[Fe VI],5336.66,0.0,2.32325,0.06,1.3e-10,4-2,3d3-3d3,4F-4P,3/2-1/2,E2,5335.175902375413,forbidden,5.2e-10,2,1.0,4F-4P,NIST,--
[FeII]-5349,[Fe II],5349.15,0.38651921,2.70434897,0.072,3.09e-10,4-4,3d7-3d6(3P2)4s,a4F-b4P,3/2-3/2,E2,5347.662971707922,forbidden,1.236e-09,53,0.07643807030500128,a4F-b4P,NIST,--
[FeII]-5364,[Fe II],5363.554,0.23217279,2.54377802,0.0202,5.23e-11,10-6,3d7-3d7,a4F-a2D2,9/2-5/2,E2,5362.062830376137,forbidden,5.230000000000001e-10,56,0.027400859589384506,a4F-a2D2,NIST,--
[FeII]-5378,[Fe II],5377.961,0.38651921,2.69193206,0.304,2.64e-09,4-8,3d7-3d6(3H)4s,a4F-a4H,3/2-7/2,E2,5376.465687748044,forbidden,1.056e-08,50,0.11875982205886056,a4F-a4H,NIST,--
[FeII]-5414,[Fe II],5414.18,0.35186476,2.64185518,0.36,1.05e-09,6-4,3d7-3d7,a4F-a2D2,5/2-3/2,M1,5412.675025070084,forbidden,6.3e-09,56,0.38707055306556887,a4F-a2D2,NIST,--
[FeVI]-5426,[Fe VI],5425.73,0.06339,2.34851,0.033,9.7e-11,6-4,3d3-3d3,4F-4P,5/2-3/2,E2,5424.222143010169,forbidden,5.820000000000001e-10,2,1.0,4F-4P,NIST,--
[FeII]-5435,[Fe II],5434.66,0.30129858,2.58265947,0.165,5.47e-10,8-6,3d7-3d6(3P2)4s,a4F-b4P,7/2-5/2,M1+E2,5433.149360021778,forbidden,4.376e-09,53,0.31492575796339606,a4F-b4P,NIST,--
[FeII]-5479,[Fe II],5478.772,1.07624119,3.33923354,0.57,1.28e-09,4-2,3d6(5D)4s-3d6(3P2)4s,a4D-b2P,3/2-1/2,M1,5477.25028527559,forbidden,5.12e-09,21,0.5040698494097122,a4D-b2P,NIST,--
[FeII]-5497,[Fe II],5497.372,0.38651921,2.64185518,0.191,8.7e-10,4-4,3d7-3d7,a4F-a2D2,3/2-3/2,M1,5495.84461936782,forbidden,3.48e-09,56,0.20396110084938063,a4F-a2D2,NIST,--
[ClIII]-5519,[Cl III],5519.242,0.0,2.246399,0.00086,5.9e-12,4-6,3s23p3-3s23p3,4S*-2D*,3/2-5/2,E2,5517.7091791216835,forbidden,2.36e-11,1,1.0,4S*-2D*,NIST,--
[FeII]-5529,[Fe II],5528.889,0.30129858,2.54377802,0.358,1.23e-09,8-6,3d7-3d7,a4F-a2D2,7/2-5/2,M1,5527.353602667123,forbidden,9.84e-09,56,1.0,a4F-a2D2,NIST,--
[FeII]-5529,[Fe II],5529.154,1.09686139,3.33923354,0.161,7.38e-10,2-2,3d6(5D)4s-3d6(3P2)4s,a4D-b2P,1/2-1/2,M1,5527.618032023442,forbidden,1.476e-09,21,0.14082611806396245,a4D-b2P,NIST,--
[ClIII]-5539,[Cl III],5539.411,0.0,2.23822,0.0065,3e-11,4-4,3s23p3-3s23p3,4S*-2D*,3/2-3/2,M1,5537.872792294552,forbidden,1.2e-10,1,1.0,4S*-2D*,NIST,--
[FeII]-5547,[Fe II],5547.442,0.9863338,3.22131344,0.0115,5.3e-11,8-8,3d6(5D)4s-3d6(3G)4s,a4D-a4G,7/2-7/2,M1,5545.901647095509,forbidden,4.24e-10,0,1.0,a4D-a4G,NIST,--
[FeII]-5553,[Fe II],5552.856,1.67061856,3.90341906,0.135,8.32e-10,6-8,3d7-3d6(3D)4s,a4P-b4D,5/2-7/2,E2,5551.314300831484,forbidden,4.992e-09,42,1.0,a4P-b4D,NIST,--
[FeII]-5558,[Fe II],5557.849,0.35186476,2.58265947,0.0248,1.15e-10,6-6,3d7-3d6(3P2)4s,a4F-b4P,5/2-5/2,E2,5556.305767053698,forbidden,6.9e-10,53,0.060327019079592745,a4F-b4P,NIST,--
[OI]-5579,[O I],5578.887,1.9673642,4.1897463,1.26,1.18e-09,5-1,2s22p4-2s22p4,1D-1S,2-0,E2,5577.338246351693,forbidden,5.9e-09,0,1.0,1D-1S,NIST,--
[FeII]-5582,[Fe II],5582.372,1.67061856,3.89161339,0.125,5.84e-10,6-6,3d7-3d6(3D)4s,a4P-b4D,5/2-5/2,E2,5580.822515128802,forbidden,3.504e-09,42,0.6625839365374968,a4P-b4D,NIST,--
[FeII]-5588,[Fe II],5588.464,1.67061856,3.8891925,0.0225,3.51e-11,6-2,3d7-3d6(3D)4s,a4P-b4D,5/2-1/2,E2,5586.912387458483,forbidden,2.106e-10,42,0.023141735528420693,a4P-b4D,NIST,--
[FeII]-5589,[Fe II],5588.999,2.27642922,4.49479059,0.023,1.63e-10,4-6,3d7-3d6(3D)4s,a2P-b2D,3/2-5/2,E2,5587.447744367292,forbidden,6.52e-10,39,0.4871688267267124,a2P-b2D,NIST,--
[FeII]-5590,[Fe II],5589.712,1.67061856,3.88869686,0.0708,2.21e-10,6-4,3d7-3d6(3D)4s,a4P-b4D,5/2-3/2,E2,5588.160753791879,forbidden,1.3260000000000002e-09,42,0.18672439640889066,a4P-b4D,NIST,--
[FeII]-5615,[Fe II],5614.825,1.6952613,3.90341906,0.0692,6.54e-10,4-8,3d7-3d6(3D)4s,a4P-b4D,3/2-7/2,E2,5613.26684268537,forbidden,2.616e-09,42,0.5262697583361725,a4P-b4D,NIST,--
[FeII]-5629,[Fe II],5628.801,2.27642922,4.47910423,0.189,9e-10,4-4,3d7-3d6(3D)4s,a2P-b2D,3/2-3/2,E2,5627.239107199188,forbidden,3.6e-09,39,1.0,a2P-b2D,NIST,--
[FeVI]-5639,[Fe VI],5639.2,3.5316,5.73021,0.031,2e-10,6-8,3d3-3d3,2D2-2F,5/2-7/2,E2,5637.6351275643065,forbidden,1.2e-09,0,1.0,2D2-2F,NIST,--
[FeII]-5650,[Fe II],5650.5,2.54377802,4.7379945,0.0466,1.49e-10,6-4,3d7-3d6(1D2)4s,a2D2-c2D,5/2-3/2,M1+E2,5648.9319068413915,forbidden,8.94e-10,26,0.3808005624605149,a2D2-c2D,NIST,--
[FeII]-5651,[Fe II],5651.235,1.6952613,3.8891925,0.18,4.32e-10,4-2,3d7-3d6(3D)4s,a4P-b4D,3/2-1/2,E2,5649.666510401837,forbidden,1.728e-09,42,0.17871852701293128,a4P-b4D,NIST,--
[FeII]-5653,[Fe II],5652.512,1.6952613,3.88869686,0.0763,3.65e-10,4-4,3d7-3d6(3D)4s,a4P-b4D,3/2-3/2,E2,5650.943069036077,forbidden,1.46e-09,42,0.19102559131923932,a4P-b4D,NIST,--
[FeII]-5656,[Fe II],5656.437,0.35186476,2.54377802,0.0403,1.93e-10,6-6,3d7-3d7,a4F-a2D2,5/2-5/2,M1,5654.867819494354,forbidden,1.158e-09,56,0.10898732218687832,a4F-a2D2,NIST,--
[FeII]-5667,[Fe II],5666.6,2.54377802,4.7317602,0.0309,1.49e-10,6-6,3d7-3d6(1D2)4s,a2D2-c2D,5/2-5/2,M1+E2,5665.027702434375,forbidden,8.94e-10,26,0.7821750814065387,a2D2-c2D,NIST,--
[FeII]-5675,[Fe II],5674.774,1.96448604,4.14931647,0.297,1.43e-09,10-10,3d7-3d6(1G2)4s,a2G-c2G,9/2-9/2,E2,5673.200016761263,forbidden,1.43e-08,31,1.0,a2G-c2G,NIST,--
[FeVI]-5679,[Fe VI],5678.53,0.24804,2.43143,0.052,1.5e-10,10-6,3d3-3d3,4F-4P,9/2-5/2,E2,5676.954612555924,forbidden,1.5e-09,2,1.0,4F-4P,NIST,--
CIII-5698,C III,5697.5,32.103388,34.279506,42700000.0,0.346,3-5,1s22s3p-1s22s3d,1P*-1D,1-2,E1,5695.919539766332,permitted,1.0379999999999998,0,1.0,1P*,NIST,--
[FeII]-5720,[Fe II],5719.803,1.72398297,3.89161339,0.0617,9.08e-10,2-6,3d7-3d6(3D)4s,a4P-b4D,1/2-5/2,E2,5718.216974690437,forbidden,1.816e-09,42,0.32284203455960514,a4P-b4D,NIST,--
[FeII]-5728,[Fe II],5727.51,1.72398297,3.88869686,0.037,3.6e-10,2-4,3d7-3d6(3D)4s,a4P-b4D,1/2-3/2,E2,5725.92121340615,forbidden,7.2e-10,42,0.0953511511431173,a4P-b4D,NIST,--
[FeII]-5747,[Fe II],5747.303,0.38651921,2.54377802,0.0174,1.29e-10,4-6,3d7-3d7,a4F-a2D2,3/2-5/2,M1,5745.709118592037,forbidden,5.16e-10,56,0.04640944657085507,a4F-a2D2,NIST,--
[FeII]-5749,[Fe II],5748.571,1.04046986,3.19725263,0.473,1.56e-09,6-4,3d6(5D)4s-3d6(3P2)4s,a4D-b2P,5/2-3/2,M1,5746.977279234333,forbidden,9.36e-09,21,1.0,a4D-b2P,NIST,--
[FeII]-5752,[Fe II],5752.433,2.58265947,4.7379945,0.0253,8.4e-11,6-4,3d6(3P2)4s-3d6(1D2)4s,b4P-c2D,5/2-3/2,M1+E2,5750.837546214469,forbidden,5.039999999999997e-10,8,0.07605363444515867,b4P-c2D,NIST,--
[NII]-5756,[N II],5756.19,1.89897,4.05289,1.14,1.13e-09,5-1,2s22p2-2s22p2,1D-1S,2-0,E2,5754.593840990829,forbidden,5.65e-09,0,1.0,1D-1S,NIST,--
[FeII]-5758,[Fe II],5758.326,2.34166141,4.49479059,0.0236,3.52e-10,2-6,3d7-3d6(3D)4s,a2P-b2D,1/2-5/2,E2,5756.729369489261,forbidden,7.04e-10,39,0.3182215777269113,a2P-b2D,NIST,--
[FeII]-5769,[Fe II],5769.12,2.58265947,4.7317602,0.096,4.8e-10,6-6,3d6(3P2)4s-3d6(1D2)4s,b4P-c2D,5/2-5/2,M1,5767.520181564121,forbidden,2.88e-09,8,1.0,b4P-c2D,NIST,--
[FeII]-5801,[Fe II],5800.586,2.34166141,4.47910423,0.112,1.13e-09,2-4,3d7-3d6(3D)4s,a2P-b2D,1/2-3/2,E2,5798.97746146986,forbidden,2.26e-09,39,0.6522259927145129,a2P-b2D,NIST,--
CIV-5803,C IV,5802.92,37.54849,39.68507,31700000.0,0.32,2-4,1s23s-1s23p,2S-2P*,1/2-3/2,E1,5801.311336694123,permitted,0.64,2,1.0,2S,NIST,--
CIV-5814,C IV,5813.58,37.54849,39.68116,31600000.0,0.16,2-2,1s23s-1s23p,2S-2P*,1/2-1/2,E1,5811.968483661002,permitted,0.32,2,1.0,2S,NIST,--
[FeII]-5837,[Fe II],5837.069,2.02954815,4.15363129,0.76,3.9e-09,8-8,3d7-3d6(1G2)4s,a2G-c2G,7/2-7/2,E2,5835.451196355161,forbidden,3.12e-08,31,0.6740789149137242,a2G-c2G,NIST,--
[FeII]-5846,[Fe II],5845.522,1.07624119,3.19725263,0.0195,1e-10,4-4,3d6(5D)4s-3d6(3P2)4s,a4D-b2P,3/2-3/2,M1,5843.902333387838,forbidden,4e-10,21,0.04038175473257867,a4D-b2P,NIST,--
[FeII]-5849,[Fe II],5848.95,2.02954815,4.14931647,0.0403,2.58e-10,8-10,3d7-3d6(1G2)4s,a2G-c2G,7/2-9/2,E2,5847.329415678885,forbidden,2.064e-09,31,0.10660071276144237,a2G-c2G,NIST,--
[FeII]-5872,[Fe II],5871.648,1.96448604,4.07605998,0.167,1.21e-09,10-14,3d7-3d6(1I)4s,a2G-a2I,9/2-13/2,E2,5870.021338674923,forbidden,1.21e-08,33,1.0,a2G-a2I,NIST,--
HeI-5877,He I,5877.243,20.96408688908,23.07365070854,70708000.0,0.51263,5-7,1s2p-1s3d,3P*-3D,2-3,E1,5875.614749792776,permitted,2.5631500000000003,2,1.0,3P*,NIST,--
NaI-5892,Na I,5891.583,0.0,2.104429202,61600000.0,0.641,2-4,2p63s-2p63p,2S-2P*,1/2-3/2,E1,5889.950853705716,permitted,1.282,1,1.0,2S,NIST,--
NaI-5898,Na I,5897.558,0.0,2.102297177,61400000.0,0.32,2-2,2p63s-2p63p,2S-2P*,1/2-1/2,E1,5895.924147668731,permitted,0.64,1,1.0,2S,NIST,--
[FeII]-5903,[Fe II],5902.91,1.09686139,3.19725263,0.055,5.7e-10,2-4,3d6(5D)4s-3d6(3P2)4s,a4D-b2P,1/2-3/2,M1,5901.274267505572,forbidden,1.14e-09,21,0.10985259840553213,a4D-b2P,NIST,--
[FeII]-5915,[Fe II],5914.883,2.64185518,4.7379945,0.129,6.77e-10,4-4,3d7-3d6(1D2)4s,a2D2-c2D,3/2-3/2,E2,5913.244760730308,forbidden,2.708e-09,26,1.0,a2D2-c2D,NIST,--
[FeII]-5933,[Fe II],5932.528,2.64185518,4.7317602,0.024,1.9e-10,4-6,3d7-3d6(1D2)4s,a2D2-c2D,3/2-5/2,M1+E2,5930.88443478821,forbidden,7.6e-10,26,0.07710597331238339,a2D2-c2D,NIST,--
[FeII]-5984,[Fe II],5984.325,2.54377802,4.6155941,0.254,4.55e-10,6-2,3d7-3d6(1S2)4s,a2D2-a2S,5/2-1/2,E2,5982.667358289189,forbidden,2.73e-09,35,1.0,a2D2-a2S,NIST,--
[FeII]-6046,[Fe II],6045.776,2.02954815,4.0803055,0.127,1.04e-09,8-12,3d7-3d6(1I)4s,a2G-a2I,7/2-11/2,E2,6044.102489482513,forbidden,8.32e-09,33,0.6415360582265802,a2G-a2I,NIST,--
OI-6048,O I,6048.112,10.9888616,13.038827,1750000.0,0.00576,5-3,2s22p3(4S*)3p-2s22p3(4S*)6s,3P-3S*,2-1,E1,6046.437663375803,permitted,0.0288,1,1.0,3P,NIST,--
[FeVII]-6089,[Fe VII],6088.56,0.130152,2.1665,0.58,2.3e-09,7-5,3p63d2-3p63d2,3F-1D,3-2,M1,6086.874819990817,forbidden,1.61e-08,0,1.0,3F-1D,NIST,--
[FeII]-6097,[Fe II],6096.647,2.70434897,4.7379945,0.056,3.1e-10,4-4,3d6(3P2)4s-3d6(1D2)4s,b4P-c2D,3/2-3/2,M1,6094.960051594316,forbidden,1.24e-09,8,0.24398288342154936,b4P-c2D,NIST,--
[FeII]-6099,[Fe II],6098.779,2.58265947,4.6155941,0.0105,2e-11,6-2,3d6(3P2)4s-3d6(1S2)4s,b4P-a2S,5/2-1/2,E2,6097.091479944724,forbidden,1.2e-10,10,0.006613651838969728,b4P-a2S,NIST,--
[FeII]-6115,[Fe II],6115.395,2.70434897,4.7317602,0.0157,1.32e-10,4-6,3d6(3P2)4s-3d6(1D2)4s,b4P-c2D,3/2-5/2,M1,6113.702224696928,forbidden,5.28e-10,8,0.1490005953172023,b4P-c2D,NIST,--
[FeII]-6190,[Fe II],6190.264,1.96448604,3.96737644,0.2,9.19e-10,10-8,3d7-3d7,a2G-b2F,9/2-7/2,M1+E2,6188.551343819328,forbidden,9.19e-09,54,1.0,a2G-b2F,NIST,--
[FeII]-6263,[Fe II],6262.852,1.96448604,3.9441623,0.0352,1.24e-10,10-6,3d7-3d7,a2G-b2F,9/2-5/2,E2,6261.120466683248,forbidden,1.24e-09,54,0.054380301082546906,a2G-b2F,NIST,--
[FeII]-6282,[Fe II],6281.692,2.64185518,4.6155941,0.194,5.74e-10,4-2,3d7-3d6(1S2)4s,a2D2-a2S,3/2-1/2,E2,6279.954910384852,forbidden,2.296e-09,35,0.6537871418529771,a2D2-a2S,NIST,--
[OI]-6302,[O I],6302.046,0.0,1.9673642,0.00563,3.35e-11,5-5,2s22p4-2s22p4,3P-1D,2-2,M1,6300.303547021929,forbidden,1.675e-10,1,1.0,3P-1D,NIST,--
[SIII]-6314,[S III],6313.81,1.40384,3.36753,2.08,2.49e-09,5-1,3s23p2-3s23p2,1D-1S,2-0,E2,6312.064389113244,forbidden,1.245e-08,0,1.0,1D-1S,NIST,--
[FeII]-6327,[Fe II],6327.238,2.7784633,4.7379945,0.0143,1.72e-10,2-4,3d6(3P2)4s-3d6(1D2)4s,b4P-c2D,1/2-3/2,M1,6325.488484368563,forbidden,3.44e-10,8,0.0565727373155046,b4P-c2D,NIST,--
SiII-6349,Si II,6348.86,8.121023,10.07388,58400000.0,0.705,2-4,3s24s-3s24p,2S-2P*,1/2-3/2,E1,6347.1049792130025,permitted,1.41,0,1.0,2S,NIST,--
[FeII]-6355,[Fe II],6354.864,2.54377802,4.49479059,0.174,1.05e-09,6-6,3d7-3d6(3D)4s,a2D2-b2D,5/2-5/2,E2,6353.107567091696,forbidden,6.3e-09,37,1.0,a2D2-b2D,NIST,--
[OI]-6366,[O I],6365.536,0.0196224,1.9673642,0.00182,1.84e-11,3-5,2s22p4-2s22p4,3P-1D,1-2,M1,6363.776501603721,forbidden,5.52e-11,1,1.0,3P-1D,NIST,--
[FeX]-6376,[Fe X],6376.29,0.0,1.944457,69.4,2.12e-07,4-2,3s23p5-3s23p5,2P*-2P*,3/2-1/2,M1,6374.527613888222,forbidden,8.48e-07,0,1.0,2P*-2P*,NIST,--
[FeII]-6398,[Fe II],6398.1,2.02954815,3.96737644,0.0555,3.41e-10,8-8,3d7-3d7,a2G-b2F,7/2-7/2,M1,6396.332056804917,forbidden,2.728e-09,54,0.31552110598946015,a2G-b2F,NIST,--
[FeII]-6406,[Fe II],6406.372,2.54377802,4.47910423,0.074,3.02e-10,6-4,3d7-3d6(3D)4s,a2D2-b2D,5/2-3/2,M1+E2,6404.601635274573,forbidden,1.812e-09,37,0.18415807591994304,a2D2-b2D,NIST,--
[FeII]-6442,[Fe II],6442.195,0.35186476,2.27642922,0.0367,1.52e-10,6-4,3d7-3d7,a4F-a2P,5/2-3/2,M1,6440.415113339087,forbidden,9.12e-10,58,1.0,a4F-a2P,NIST,--
[FeII]-6476,[Fe II],6475.676,2.02954815,3.9441623,0.176,8.3e-10,8-6,3d7-3d7,a2G-b2F,7/2-5/2,M1+E2,6473.886519131855,forbidden,6.64e-09,54,0.27745961449235695,a2G-b2F,NIST,--
[FeII]-6484,[Fe II],6484.084,2.58265947,4.49479059,0.054,3.4e-10,6-6,3d6(3P2)4s-3d6(3D)4s,b4P-b2D,5/2-5/2,M1+E2,6482.293159930348,forbidden,2.04e-09,12,1.0,b4P-b2D,NIST,--
[FeII]-6487,[Fe II],6487.09,2.70434897,4.6155941,0.7,2.2e-09,4-2,3d6(3P2)4s-3d6(1S2)4s,b4P-a2S,3/2-1/2,M1,6485.298152346485,forbidden,8.8e-09,10,1.0,b4P-a2S,NIST,--
[FeII]-6513,[Fe II],6513.014,2.82812245,4.7317602,0.169,8.06e-10,8-6,3d6(3F2)4s-3d6(1D2)4s,b4F-c2D,7/2-5/2,M1,6511.215086762427,forbidden,6.448e-09,2,1.0,b4F-c2D,NIST,--
[FeII]-6547,[Fe II],6546.58,2.84411707,4.7379945,0.226,9.7e-10,6-4,3d6(3F2)4s-3d6(1D2)4s,b4F-c2D,5/2-3/2,M1,6544.771666650175,forbidden,5.82e-09,2,1.0,b4F-c2D,NIST,--
[NII]-6550,[N II],6549.86,0.00604,1.89897,0.000984,1.05e-11,3-5,2s22p2-2s22p2,3P-1D,1-2,M1,6548.05098508419,forbidden,3.1499999999999995e-11,1,1.0,3P-1D,NIST,--
[FeII]-6560,[Fe II],6560.323,0.38651921,2.27642922,0.0248,1.6e-10,4-4,3d7-3d7,a4F-a2P,3/2-3/2,M1,6558.5110730522065,forbidden,6.4e-10,58,0.6748836417574878,a4F-a2P,NIST,--
Ha,H I,6564.632,10.1988358,12.0875052,44101000.0,0.64108,8-18,2-3,,,E1,6562.8190148899275,permitted,5.12864,0,1.0,2-3,NIST,--
[FeII]-6568,[Fe II],6568.201,2.84411707,4.7317602,0.022,1.4e-10,6-6,3d6(3F2)4s-3d6(1D2)4s,b4F-c2D,5/2-5/2,M1,6566.38715560117,forbidden,8.4e-10,2,1.0,b4F-c2D,NIST,--
[NII]-6585,[N II],6585.27,0.01622,1.89897,0.00291,1.89e-11,5-5,2s22p2-2s22p2,3P-1D,2-2,M1,6583.451467674058,forbidden,9.45e-11,1,1.0,3P-1D,NIST,--
[FeII]-6586,[Fe II],6586.218,2.85551515,4.7379945,0.133,8.6e-10,4-4,3d6(3F2)4s-3d6(1D2)4s,b4F-c2D,3/2-3/2,M1,6584.39941279825,forbidden,3.44e-09,2,1.0,b4F-c2D,NIST,--
HeI-6680,He I,6679.996,21.2180227112,23.07407479777,63705000.0,0.71028,3-5,1s2p-1s3d,1P*-1D,1-2,E1,6678.151639156857,permitted,2.13084,1,1.0,1P*,NIST,--
[FeII]-6691,[Fe II],6691.232,2.64185518,4.49479059,0.0542,5.46e-10,4-6,3d7-3d6(3D)4s,a2D2-b2D,3/2-5/2,M1+E2,6689.384478634511,forbidden,2.184e-09,37,0.2986651319531484,a2D2-b2D,NIST,--
[SII]-6718,[S II],6718.285,0.0,1.845474,0.000188,1.91e-12,4-6,3s23p3-3s23p3,4S*-2D*,3/2-5/2,E2,6716.430702873829,forbidden,7.64e-12,2,1.0,4S*-2D*,NIST,--
[FeII]-6732,[Fe II],6731.728,0.9863338,2.82812245,0.0203,1.38e-10,8-8,3d6(5D)4s-3d6(3F2)4s,a4D-b4F,7/2-7/2,M1,6729.869887261084,forbidden,1.104e-09,19,0.20273821900452954,a4D-b4F,NIST,--
[SII]-6733,[S II],6732.656,0.0,1.841535,0.000563,3.83e-12,4-4,3s23p3-3s23p3,4S*-2D*,3/2-3/2,M1,6730.797837602296,forbidden,1.532e-11,2,1.0,4S*-2D*,NIST,--
[FeII]-6748,[Fe II],6748.361,2.64185518,4.47910423,0.0453,3.09e-10,4-4,3d7-3d6(3D)4s,a2D2-b2D,3/2-3/2,E2,6746.498613267339,forbidden,1.236e-09,37,0.1134540788760579,a2D2-b2D,NIST,--
[FeII]-6749,[Fe II],6748.795,2.7784633,4.6155941,0.202,1.38e-09,2-2,3d6(3P2)4s-3d6(1S2)4s,b4P-a2S,1/2-1/2,M1,6746.93289641838,forbidden,2.76e-09,10,0.25751935148993416,b4P-a2S,NIST,--
[FeII]-6811,[Fe II],6811.118,0.9863338,2.80665448,0.0217,1.89e-10,8-10,3d6(5D)4s-3d6(3F2)4s,a4D-b4F,7/2-9/2,M1,6809.239230002549,forbidden,1.512e-09,19,1.0,a4D-b4F,NIST,--
[FeII]-6874,[Fe II],6874.083,1.04046986,2.84411707,0.0299,2.12e-10,6-6,3d6(5D)4s-3d6(3F2)4s,a4D-b4F,5/2-5/2,M1,6872.186386856196,forbidden,1.272e-09,19,0.1560218578305282,a4D-b4F,NIST,--
[FeII]-6876,[Fe II],6875.736,1.96448604,3.76769941,0.111,7.87e-10,10-10,3d7-3d6(3G)4s,a2G-b2G,9/2-9/2,E2,6873.839841747743,forbidden,7.87e-09,46,1.0,a2G-b2G,NIST,--
[FeII]-6925,[Fe II],6924.783,2.70434897,4.49479059,0.0118,1.27e-10,4-6,3d6(3P2)4s-3d6(3D)4s,b4P-b2D,3/2-5/2,M1,6922.873240703118,forbidden,5.08e-10,12,0.22921601317356788,b4P-b2D,NIST,--
[FeII]-6947,[Fe II],6946.826,2.02954815,3.81430861,0.11,7.96e-10,8-8,3d7-3d6(3G)4s,a2G-b2G,7/2-7/2,E2,6944.909907058415,forbidden,6.368e-09,46,0.2728719908389637,a2G-b2G,NIST,--
[FeII]-6968,[Fe II],6968.247,1.07624119,2.85551515,0.0313,2.28e-10,4-4,3d6(5D)4s-3d6(3F2)4s,a4D-b4F,3/2-3/2,M1,6966.3251402674505,forbidden,9.12e-10,19,0.1027182769234768,a4D-b4F,NIST,--
OI-7004,O I,7004.161,10.9888616,12.7590123,3530000.0,0.0363,5-7,2s22p3(4S*)3p-2s22p3(4S*)4d,3P-3D*,2-3,E1,7002.2297706686395,permitted,0.1815,1,1.0,3P,NIST,--
[ArV]-7008,[Ar V],7007.76,0.251534,2.020776,0.52,3.8e-09,5-5,3s23p2-3s23p2,3P-1D,2-2,M1,7005.827801599652,forbidden,1.9e-08,0,1.0,3P-1D,NIST,--
[FeII]-7050,[Fe II],7049.949,1.09686139,2.85551515,0.0194,2.89e-10,2-4,3d6(5D)4s-3d6(3F2)4s,a4D-b4F,1/2-3/2,M1,7048.005740730513,forbidden,5.78e-10,19,0.06323534770559984,a4D-b4F,NIST,--
HeI-7067,He I,7067.125,20.96408688908,22.718466419,15474000.0,0.069518,5-3,1s2p-1s3s,3P*-3S,2-1,E1,7065.17704504373,permitted,0.3475899999999999,2,1.0,3P*,NIST,--
[FeII]-7133,[Fe II],7133.108,2.02954815,3.76769941,0.0122,1.16e-10,8-10,3d7-3d6(3G)4s,a2G-b2G,7/2-9/2,E2,7131.141642561857,forbidden,9.28e-10,46,0.10084073558282965,a2G-b2G,NIST,--
[ArIII]-7138,[Ar III],7137.76,0.0,1.737019,0.321,2.45e-10,5-5,3s23p4-3s23p4,3P-1D,2-2,M1,7135.792789273431,forbidden,1.2249999999999994e-09,1,1.0,3P-1D,NIST,--
[FeII]-7157,[Fe II],7157.146,0.23217279,1.96448604,0.19,1.46e-09,10-10,3d7-3d7,a4F-a2G,9/2-9/2,M1,7155.174066616995,forbidden,1.4599999999999998e-08,57,1.0,a4F-a2G,NIST,--
[ArIV]-7173,[Ar IV],7172.67,2.6149,4.343464,0.81,6.2e-09,4-4,3s23p3-3s23p3,2D*-2P*,3/2-3/2,M1,7170.693384388342,forbidden,2.48e-08,0,1.0,2D*-2P*,NIST,--
[FeII]-7174,[Fe II],7173.975,0.30129858,2.02954815,0.06,4.64e-10,8-8,3d7-3d7,a4F-a2G,7/2-7/2,M1,7171.998332713768,forbidden,3.712e-09,57,0.09254781288518223,a4F-a2G,NIST,--
CII-7238,C II,7238.419,16.3331238,18.045987,41800000.0,0.492,4-6,2s23p-2s23d,2P*-2D,3/2-5/2,E1,7236.424668330691,permitted,1.968,0,1.0,2P*,NIST,--
OI-7256,O I,7256.447,10.9888616,12.6974691,3730000.0,0.0177,5-3,2s22p3(4S*)3p-2s22p3(4S*)5s,3P-3S*,2-1,E1,7254.447810009526,permitted,0.0885,1,1.0,3P,NIST,--
HeI-7283,He I,7283.357,21.2180227112,22.920317359,18299000.0,0.048509,3-1,1s2p-1s3s,1P*-1S,1-0,E1,7281.350678532363,permitted,0.145527,1,1.0,1P*,NIST,--
[OII]-7322,[O II],7322.01,3.324085,5.017394,0.0907,4.86e-10,6-4,2s22p3-2s22p3,2D*-2P*,5/2-3/2,E2,7319.99313918702,forbidden,2.916e-09,1,1.0,2D*-2P*,NIST,--
[OII]-7333,[O II],7332.75,3.326567,5.017394,0.0385,3.1e-10,4-4,2s22p3-2s22p3,2D*-2P*,3/2-3/2,E2,7330.730244140238,forbidden,1.24e-09,1,1.0,2D*-2P*,NIST,--
