key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
FeI-5043,Fe I,5043.162,1.484864,3.943326,234800.0,0.0006962376274137062,9-7,(4F)4s-5Dsp3P,a3F-z3F,4-3,E1,5041.756,permitted,0.006266138646723356,38,0.0038951116090980777,a3F,O,--
FeI-5043,Fe I,5043.255,4.283308,6.741724,7043000.0,0.026855299222757277,5-5,(4F)4p-(4F)4d,y5F-f5G,2-2,E1,5041.849,permitted,0.1342764961137864,34,0.042390519268998055,y5F,K94,--
TiI-5043,Ti I,5043.3,2.334099,4.792494,2758000.0,0.010516682077915425,3-3,(2P)4s-(2P)4p,c3P-t3D,1-1,E1,5041.894,permitted,0.03155004623374628,35,0.018746630836932596,c3P,K,--
FeI-5043,Fe I,5043.385,4.985044,7.443396,18100.0,4.930624847655087e-05,7-5,6S)s2p-s6D3/6d[1],--,3-2,E1,5041.979,permitted,0.0003451437393358561,113,0.013538825273813148,,K94,--
FeI]-5044,Fe I,5043.516,3.017622,5.475911,219.1,8.354144059206875e-07,7-7,4s2-3Fsp3P,b3G-v5D,3-3,E1,5042.11,semi-forbidden,5.847900841444812e-06,98,3.731076240975194e-05,b3G,K94,--
FeII-5044,Fe II,5043.545,8.255985,10.71426,1569.0,4.78630092322638e-06,10-8,(3G)4p-(5D)4d,y4H-e4F,9/2-7/2,E1,5042.139,permitted,4.7863009232263804e-05,48,0.0013026475766080869,y4H,K88,--
FeI]-5044,Fe I,5043.822,3.883509,6.341648,12290.0,4.6870756159017003e-05,7-7,5Dsp3P-s6D)4d,z3D-e7F,3-3,E1,5042.416,semi-forbidden,0.00032809529311311904,104,0.000464140017600048,z3D,K94,--
FeI]-5044,Fe I,5044.032,4.59311,7.051148,1568.0,4.653261834643536e-06,9-7,(2F)4s-s6D)6p,d3F-5P,4-3,E1,5042.626,semi-forbidden,4.1879356511791825e-05,2,0.0001978563211026631,d3F,K94,--
FeII-5044,Fe II,5044.174,9.824954,12.282922,120900.0,0.0004612538547948684,4-4,(1D)4p-(3P)5s,w2P-2P,3/2-3/2,E1,5042.768,permitted,0.0018450154191794737,3,0.5198025134506408,w2P,K88,--
FeI-5044,Fe I,5044.317,4.638193,7.096092,13690.0,8.707204514664017e-05,3-5,5Dsp1P-s6D)5d,y5P-5G,1-2,E1,5042.911,permitted,0.0002612161354399205,102,0.000861913140305839,y5P,K94,--
TiI-5045,Ti I,5044.99,0.835995,3.293566,692300.0,0.002054742909975642,9-7,(4F)4s-(4F)4p,a5F-y5G,4-3,E1,5043.584,permitted,0.01849268618978078,65,0.004059820422383401,a5F,MFW,--
FeII]-5045,Fe II,5045.118,8.104053,10.561561,6272.0,1.9944297970044896e-05,12-10,(3H)4p-(5D)4d,z2H-e4G,11/2-9/2,E1,5043.712,semi-forbidden,0.00023933157564053875,52,0.00324632267314567,z2H,K88,--
FeI-5046,Fe I,5045.618,2.851224,5.308489,168600.0,0.0007866064270934867,9-11,5Dsp3P-s6D)5s,z7F-e7D,4-5,E1,5044.211,permitted,0.00707945784384138,111,0.00431489590505761,z7F,FMW,--
TiI-5046,Ti I,5045.623,3.550764,6.008026,865300.0,0.001981663889785535,5-3,(4F)4p-s4F)5d,y5F-5F,2-1,E1,5044.216,permitted,0.009908319448927675,62,0.0019506054032786247,y5F,K,--
TiI]-5046,Ti I,5045.66,2.174706,4.631951,73840.0,0.00020132697120312496,7-5,2D2)4s-(4P)4p,a3D-y5S,3-2,E1,5044.253,semi-forbidden,0.0014092887984218747,77,0.0005465883441762575,a3D,K,--
TiI-5047,Ti I,5046.625,2.236329,4.693104,15990.0,6.106009709529165e-05,9-9,(2H)4s-a2D)4p,a3H-u3F,4-4,E1,5045.218,permitted,0.0005495408738576248,29,0.0002013499480037282,a3H,K,--
TiI-5047,Ti I,5046.822,0.84842,3.305098,292300.0,0.0009132870820712683,11-9,(4F)4s-(4F)4p,a5F-y5G,5-4,E1,5045.415,permitted,0.010046157902783952,65,0.002256338946118277,a5F,MFW,--
FeI]-5048,Fe I,5047.771,5.009521,7.465738,7241.0,2.7661692250480725e-05,3-3,5Dsp1P-s4D)4d,x5D-3P,1-1,E1,5046.364,semi-forbidden,8.298507675144218e-05,100,6.38926917692305e-05,x5D,K94,--
FeI-5048,Fe I,5047.795,4.95563,7.411835,422600.0,0.0011531929003554832,7-5,5Dsp1P-s6D5/6d[1],--,3-2,E1,5046.388,permitted,0.008072350302488382,99,0.0050366263798749785,,K94,--
FeI-5049,Fe I,5048.533,4.584388,7.040234,198500.0,0.0007584063489014121,7-7,(2F)4s-1Gsp3P,d3F-u3F,3-3,E1,5047.126,permitted,0.005308844442309885,2,0.032986263820939256,d3F,K94,--
TiI-5049,Ti I,5048.678,3.558691,6.014466,1129000.0,0.0030824920130752384,7-5,(4F)4p-s4F)5d,y5F-k5F,3-2,E1,5047.271,permitted,0.02157744409152667,62,0.004972906314301344,y5F,K,--
FeI]-5049,Fe I,5049.105,3.694597,6.150165,5933.0,2.7717719188255044e-05,9-11,4s2-(2G)4p,b1G-y3H,4-5,E1,5047.698,semi-forbidden,0.0002494594726942954,95,0.0046850631171157136,b1G,K94,--
FeI]-5049,Fe I,5049.437,4.638193,7.0936,86600.0,0.00033103868280697787,3-3,5Dsp1P-s6D)5d,y5P-7F,1-1,E1,5048.029,semi-forbidden,0.0009931160484209335,102,0.0019715364778538054,y5P,K94,--
FeI]-5050,Fe I,5049.524,2.990352,5.445716,938.7,2.790984923899536e-06,9-7,4s2-3Psp3P,b3G-w5D,4-3,E1,5048.116,semi-forbidden,2.5118864315095822e-05,98,0.00013322132880799758,b3G,K94,--
FeI]-5050,Fe I,5049.533,4.795465,7.250825,41550.0,0.00022234634545631815,5-7,(4F)4p-s4D)4d,y3D-5P,2-3,E1,5048.125,semi-forbidden,0.0011117317272815908,31,0.0007123033363998166,y3D,K94,--
FeI-5050,Fe I,5049.56,4.98805,7.443396,16170.0,6.180590865027184e-05,5-5,5Dsp1P-s6D3/6d[1],--,2-2,E1,5048.152,permitted,0.0003090295432513592,99,0.0002506110407879935,,K94,--
FeI-5050,Fe I,5049.589,4.230539,6.685872,1847000.0,0.021183611352485022,1-3,(4F)4p-(4F)4d,y5D-f5P,0-1,E1,5048.181,permitted,0.021183611352485022,33,0.02874120994682562,y5D,K94,--
TiI-5050,Ti I,5049.624,2.153547,4.608863,4640000.0,0.01773694197555981,3-3,2D2)4s-a2D)4p,a3D-w3P,1-1,E1,5048.216,permitted,0.053210825926679424,77,0.030411434408005915,a3D,K,--
FeI-5050,Fe I,5049.844,3.959723,6.414932,2875000.0,0.018318029128587484,3-5,5Dsp3P-s4D)5s,z3D-e3D,1-2,E1,5048.436,permitted,0.054954087385762455,104,0.10891209490410386,z3D,FMW,--
TiI]-5050,Ti I,5050.002,3.580957,6.036089,6828.0,3.356618315497582e-05,7-9,d4-s2F)5p,a5D-3G,3-4,E1,5048.594,semi-forbidden,0.00023496328208483073,90,0.0005893673175193743,a5D,K,--
FeI-5050,Fe I,5050.361,4.208883,6.66384,103400.0,0.0005533883290823026,5-7,5Dsp3P-(4F)4d,z3P-f3D,2-3,E1,5048.953,permitted,0.0027669416454115126,106,0.005724666009643442,z3P,K94,--
TiI-5051,Ti I,5050.535,3.569304,6.024176,1162000.0,0.0034574625967844653,9-7,(4F)4p-s4F)5d,y5F-k5F,4-3,E1,5049.127,permitted,0.031117163371060186,62,0.007626538329862506,y5F,K,--
FeI]-5051,Fe I,5050.752,3.943326,6.398093,11490.0,4.394424021058154e-05,7-7,5Dsp3P-s6D)4d,z3F-f5F,3-3,E1,5049.344,semi-forbidden,0.0003076096814740708,105,0.00028075941414826137,z3F,K94,--
FeI-5051,Fe I,5051.228,2.278605,4.73314,1420000.0,0.0076037879264112245,5-7,4s2-(4F)4p,a3P-y3D,2-3,E1,5049.82,permitted,0.038018939632056124,92,0.6365004656035125,a3P,FMW,--
FeI]-5052,Fe I,5051.528,4.256223,6.710612,1845.0,9.076156169310622e-06,7-9,(4F)4p-s6D)6s,y5F-g7D,3-4,E1,5050.12,semi-forbidden,6.353309318517436e-05,34,2.7582727655537368e-05,y5F,K94,--
FeI]-5052,Fe I,5051.539,3.881603,6.335988,14090.0,6.588059162e-05,9-11,5Dsp3P-s6D)4d,z3F-f5F,4-5,E1,5050.131,semi-forbidden,0.00059292532458,105,0.0007636257957388155,z3F,K94,--
TiI]-5052,Ti I,5051.552,1.502489,3.956868,4216.0,1.971321645433518e-05,9-11,s2-(1G)sp,a1G-z3H,4-5,E1,5050.144,semi-forbidden,0.00017741894808901662,101,0.00015689411023239372,a1G,K,--
FeI]-5052,Fe I,5051.992,2.197866,4.652031,531.2,2.03249738574139e-06,5-5,(4P)4s-(4F)4p,a5P-y3F,2-2,E1,5050.584,semi-forbidden,1.0162486928706949e-05,52,3.943257018427156e-05,a5P,K94,--
FeI-5053,Fe I,5052.667,4.965819,7.419656,130400.0,0.0004989189453885907,5-5,6S)s2p-s6D5/6d[2],--,2-2,E1,5051.259,permitted,0.0024945947269429535,113,0.14396012771648992,,K94,--
FeI-5053,Fe I,5052.685,4.220362,6.67419,2735000.0,0.00814249481265449,9-7,(4F)4p-(4F)4d,y5F-g5F,4-3,E1,5051.277,permitted,0.07328245331389041,34,0.02092963501832899,y5F,K94,--
TiI]-5053,Ti I,5052.884,2.737718,5.19145,40000.0,0.00015311932138225122,5-5,(3F)sp-s4F)4d,z1D-g3F,2-2,E1,5051.476,semi-forbidden,0.0007655966069112562,39,0.0007456453781783256,z1D,K,--
TiI-5053,Ti I,5052.952,2.239326,4.693025,316200.0,0.0012102601825670046,3-3,(2P)4s-(3P)sp,b3P-u3D,1-1,E1,5051.543,permitted,0.003630780547701014,34,0.004141714159312223,b3P,K,--
FeI-5053,Fe I,5053.044,0.914602,3.368256,46530.0,0.000178138376743338,9-9,(4F)4s-5Dsp3P,a5F-z5F,4-4,E1,5051.635,permitted,0.0016032453906900418,39,0.0017284688722131434,a5F,FMW,--
FeI]-5053,Fe I,5053.194,4.607593,7.061174,2999.0,8.201663745818971e-06,7-5,(4F)4p-s6D)5d,y3F-5F,3-2,E1,5051.785,semi-forbidden,5.74116462207328e-05,32,1.710830664126797e-05,y3F,K94,--
TiI-5053,Ti I,5053.463,2.344714,4.798164,2506000.0,0.009594668972733783,5-5,(2P)4s-(2P)4p,c3P-t3D,2-2,E1,5052.054,permitted,0.047973344863668915,35,0.027963096188234247,c3P,K,--
FeI]-5054,Fe I,5053.914,3.300922,5.754153,1709.0,3.926720553672095e-06,5-3,a2D)4s-(4P)4p,a3D-w5P,2-1,E1,5052.505,semi-forbidden,1.9633602768360473e-05,122,2.698495947027864e-05,a3D,K94,--
TiI-5054,Ti I,5054.279,2.174706,4.62776,33720000.0,0.09223631843352222,7-5,2D2)4s-a2D)4p,a3D-w3P,3-2,E1,5052.87,permitted,0.6456542290346555,77,0.25157125749641984,a3D,NBS,--
FeI-5054,Fe I,5054.391,3.267112,5.720112,19560.0,7.492164681936383e-05,11-11,(2H)4s-3Hsp3P,b3H-z3I,5-5,E1,5052.982,permitted,0.0008241381150130021,16,0.0006243117970377236,b3H,K94,--
TiI]-5055,Ti I,5054.661,3.409339,5.862207,7846.0,3.0053977710949648e-05,7-7,(2F)4s-(2F)4p,a1F-p3F,3-3,E1,5053.252,semi-forbidden,0.00021037784397664753,15,0.00023458788180415934,a1F,K,--
TiI]-5055,Ti I,5055.233,2.317901,4.770492,14410.0,4.292966411711882e-05,9-7,(3F)sp-d4,z5D-3D,4-3,E1,5053.824,semi-forbidden,0.00038636697705406934,45,0.00024109839575299093,z5D,K,--
TiI-5055,Ti I,5055.483,2.676632,5.129102,7807000.0,0.023267916176121027,9-7,(3F)sp-s2F)5s,z3G-3F,4-3,E1,5054.074,permitted,0.20941124558508925,44,0.13168744893693146,z3G,K,--
TiI]-5056,Ti I,5055.642,2.777834,5.230227,7574.0,3.73165907771315e-05,7-9,(3F)sp-s4F)4d,z1F-e5D,3-4,E1,5054.233,semi-forbidden,0.0002612161354399205,40,0.00028403961822516836,z1F,K,--
TiI]-5056,Ti I,5055.738,3.139009,5.591355,140100.0,0.0008951148152195021,3-5,(4F)4p-s2D)5s,y3D-5D,1-2,E1,5054.329,semi-forbidden,0.0026853444456585063,61,0.005277536397837458,y3D,K,--
FeI-5056,Fe I,5056.052,3.639772,6.091966,270000.0,0.0014488719201499797,5-7,4s2-3Fsp3P,b3D-v3D,2-3,E1,5054.643,permitted,0.007244359600749898,96,0.24272602690348105,b3D,FMW,--
TiI-5057,Ti I,5056.505,3.582654,6.034628,688900.0,0.0021607638969317056,11-9,(4F)4p-s4F)5d,y5F-k5F,5-4,E1,5055.096,permitted,0.02376840286624876,62,0.005960016072685671,y5F,K,--
FeII-5057,Fe II,5056.729,7.488936,9.940802,56280.0,0.00014382975796116168,6-4,(3P)4p-(5D)5s,y4P-e4D,5/2-3/2,E1,5055.319,permitted,0.0008629785477669702,64,0.016131113679745908,y4P,K88,--
TiI]-5057,Ti I,5056.785,3.139009,5.590847,261400.0,0.0010020254342094108,3-3,(4F)4p-s2D)5s,y3D-5D,1-1,E1,5055.375,semi-forbidden,0.0030060763026282323,61,0.0035467023361586245,y3D,K,--
FeI-5057,Fe I,5057.214,5.009521,7.461152,1751000.0,0.006712414166207961,3-3,5Dsp1P-s6D1/6d[1],--,1-1,E1,5055.804,permitted,0.020137242498623885,99,0.015600178084290055,,K94,--
FeI]-5057,Fe I,5057.403,4.31247,6.764009,283200.0,0.000888397473596192,11-9,(4F)4p-(4F)4d,z5G-e3H,5-4,E1,5055.993,semi-forbidden,0.009772372209558112,36,0.0017875779778626926,z5G,FMW,--
FeI]-5058,Fe I,5058.252,4.260453,6.71158,952800.0,0.0036549273204772837,3-3,5Dsp3P-(4F)4d,z3P-h5D,1-1,E1,5056.842,semi-forbidden,0.01096478196143185,106,0.014436708859998098,z3P,FMW,--
FeI-5059,Fe I,5058.52,4.965819,7.416817,19010.0,0.00010210099999508129,5-7,6S)s2p-s6D5/6d[2],--,2-3,E1,5057.11,permitted,0.0005105049999754065,113,0.04137361422990819,,K94,--
FeI]-5059,Fe I,5058.761,3.959723,6.410604,8148.0,5.2104921421365126e-05,3-5,5Dsp3P-s6D)4d,z3D-f5F,1-2,E1,5057.351,semi-forbidden,0.00015631476426409538,104,0.000311271920120712,z3D,K94,--
FeI]-5059,Fe I,5058.889,4.415278,6.866097,57680.0,0.0001580891119968095,7-5,(4F)4p-(4F)4d,z5G-f3F,3-2,E1,5057.479,semi-forbidden,0.0011066237839776664,36,0.00013931702598999997,z5G,K94,--
FeI-5059,Fe I,5058.891,4.190861,6.641678,648700.0,0.00248902922354277,5-5,(4F)4p-(4F)4d,y5D-f5P,2-2,E1,5057.481,permitted,0.01244514611771385,33,0.006201996415359644,y5D,K94,--
FeII-5059,Fe II,5058.982,8.145271,10.596044,4612.0,1.4157937799570811e-05,10-8,(3G)4p-(5D)4d,x4G-e4G,9/2-7/2,E1,5057.572,permitted,0.0001415793779957081,45,0.0023102953110570213,x4G,K88,--
TiI-5059,Ti I,5059.243,3.10814,5.558787,167100.0,0.000458038474929352,7-5,(2F)4s-(4F)5p,3F-q3F,3-2,E1,5057.833,permitted,0.003206269324505464,14,0.0009025847503427038,3F,K,--
FeI]-5059,Fe I,5059.442,3.943326,6.393877,109900.0,0.0004216013180951981,7-7,5Dsp3P-s6D)4d,z3F-e7S,3-3,E1,5058.032,semi-forbidden,0.002951209226666387,105,0.0027061018425693817,z3F,FMW,--
FeI-5059,Fe I,5059.479,4.912973,7.363506,66500.0,0.00019849861942800555,9-7,5Dsp1P-59390even,--,4-3,E1,5058.069,permitted,0.0017864875748520499,99,0.0013484179477240164,,K94,--
FeII]-5060,Fe II,5059.513,7.928639,10.379156,1009.0,3.097419299216578e-06,10-8,(3F)4p-(5D)4d,y4G-6D,9/2-7/2,E1,5058.103,semi-forbidden,3.097419299216578e-05,37,0.0004890355349611246,y4G,K88,--
FeI]-5060,Fe I,5059.827,4.965819,7.416183,6964.0,2.673191033092884e-05,5-5,6S)s2p-s4D)4d,y7P-3F,2-2,E1,5058.417,semi-forbidden,0.0001336595516546442,115,0.001334661099113347,y7P,K94,--
FeI-5060,Fe I,5059.906,3.64164,6.091966,55050.0,0.0002113011983097439,7-7,4s2-3Fsp3P,b3D-v3D,3-3,E1,5058.496,permitted,0.0014791083881682072,96,0.03531795595309758,b3D,FMW,--
FeI]-5060,Fe I,5060.385,4.220362,6.670456,6845.0,3.211866535961638e-05,9-11,(4F)4p-s6D)6s,y5F-g7D,4-5,E1,5058.975,semi-forbidden,0.00028906798823654745,34,0.00013026747605525153,y5F,K94,--
FeII-5061,Fe II,5061.236,9.129867,11.579549,48580.0,0.00027985947086678787,4-6,d54s2-(3F)4p,4F-u4F,3/2-5/2,E1,5059.825,permitted,0.0011194378834671515,104,0.06273032805473444,4F,K88,--
TiI]-5061,Ti I,5061.379,3.334299,5.783912,250900.0,0.000963611468139889,7-7,(1D)sp-s2F)4d,x3F-f1F,3-3,E1,5059.968,semi-forbidden,0.006745280276979223,2,0.013461249347386586,x3F,K,--
FeI]-5061,Fe I,5061.447,4.301278,6.750858,1974000.0,0.007583658102573569,3-3,(4F)4p-(4F)4d,y5F-f3D,1-1,E1,5060.036,semi-forbidden,0.022750974307720707,34,0.006956179374380662,y5F,K94,--
FeI]-5061,Fe I,5061.489,0.0,2.44956,129.0,3.8526316716947964e-07,9-7,4s2-5Dsp3P,a5D-z7D,4-3,E1,5060.078,semi-forbidden,3.467368504525317e-06,93,1.8336926551551363e-05,a5D,FMW,--
FeI-5062,Fe I,5061.741,4.95563,7.405068,213000.0,0.0010517244249924802,7-9,5Dsp1P-s6D5/6d[4],--,3-4,E1,5060.33,permitted,0.007362070974947361,99,0.008329874265661355,,K94,--
TiI-5064,Ti I,5063.514,2.160283,4.608863,29790000.0,0.06871158957997492,5-3,2D2)4s-a2D)4p,a3D-w3P,2-1,E1,5062.103,permitted,0.3435579478998746,77,0.11684475814493427,a3D,MFW,--
FeII-5064,Fe II,5063.71,8.174444,10.622929,3484.0,1.0044076527320221e-05,8-6,(3G)4p-(5D)4d,x4G-e4G,7/2-5/2,E1,5062.299,permitted,8.035261221856177e-05,45,0.0011516560982696065,x4G,K88,--
FeI]-5064,Fe I,5064.319,3.54652,5.994711,75500.0,0.0001741927179912161,5-3,a2D)4s-3Gsp3P,a1D-v5F,2-1,E1,5062.907,semi-forbidden,0.0008709635899560805,121,0.0009739387049857036,a1D,K94,--
FeI-5065,Fe I,5064.764,4.190861,6.638837,166300.0,0.0008954266083527247,5-7,(4F)4p-(4F)4d,y5D-h5D,2-3,E1,5063.352,permitted,0.004477133041763623,33,0.003133368506915991,y5D,K94,--
TiI-5065,Ti I,5065.17,2.344714,4.792494,369700.0,0.0008531590376031851,5-3,(2P)4s-(2P)4p,c3P-t3D,2-1,E1,5063.758,permitted,0.004265795188015926,35,0.0015011939598783698,c3P,K,--
TiI]-5065,Ti I,5065.328,2.040615,4.488319,1373.0,4.467418596317787e-06,13-11,(3F)sp-d4,z5G-b3G,6-5,E1,5063.916,semi-forbidden,5.807644175213124e-05,47,2.2269843893910043e-05,z5G,K,--
TiI-5065,Ti I,5065.423,3.11113,5.558787,2618000.0,0.010070012175758095,5-5,(2F)4s-(4F)5p,3F-q3F,2-2,E1,5064.011,permitted,0.05035006087879047,14,0.01977085685399169,3F,K,--
TiI-5065,Ti I,5065.472,2.69538,5.143014,15510000.0,0.048821072397295696,11-9,(3F)sp-s4F)4d,z3G-3F,5-4,E1,5064.06,permitted,0.5370317963702527,44,0.34193551044145304,z3G,MFW,--
FeI-5066,Fe I,5065.996,4.075811,6.523191,139100.0,0.0006542707281728767,9-11,3d8-(2H)4p,c3F-w3H,4-5,E1,5064.584,permitted,0.00588843655355589,88,0.014271250075235152,c3F,K94,--
TiI-5066,Ti I,5066.065,0.047966,2.495313,3790000.0,0.011343772041196444,9-7,s2-(3F)sp,a3F-z3D,4-3,E1,5064.653,permitted,0.102093948370768,102,0.13181797742858792,a3F,MFW,--
FeI]-5066,Fe I,5066.365,4.256223,6.703425,1252000.0,0.003442722040980849,7-5,(4F)4p-(4F)4d,y5F-f3D,3-2,E1,5064.953,semi-forbidden,0.024099054286865942,34,0.005858517786031196,y5F,K94,--
FeI]-5066,Fe I,5066.43,4.256223,6.703393,20580000.0,0.10183614716093137,7-9,(4F)4p-(4F)4d,y5F-e3G,3-4,E1,5065.018,semi-forbidden,0.7128530301265196,34,0.3119433967828525,y5F,K94,--
FeI-5067,Fe I,5066.527,4.59311,7.040234,5207.0,1.5586818939577304e-05,9-7,(2F)4s-1Gsp3P,d3F-u3F,4-3,E1,5065.115,permitted,0.00014028137045619574,2,0.0006707384032858164,d3F,K94,--
FeI-5067,Fe I,5066.578,4.98805,7.435149,31590.0,7.295078938512153e-05,5-3,5Dsp1P-s6D3/6d[0],--,2-1,E1,5065.166,permitted,0.00036475394692560764,99,0.00017909376746444474,,K94,--
FeI-5067,Fe I,5066.605,3.64164,6.088727,886000.0,0.004384317126273083,7-9,4s2-(2G)4p,b3D-w3F,3-4,E1,5065.193,permitted,0.03069021988391158,96,0.9455423880141007,b3D,O,--
TiII-5067,Ti II,5066.688,7.73795,10.184997,7123.0,3.4269677149098546e-05,8-10,(3F)5s-(3F)4f,e4F-4F,7/2-9/2,E1,5065.276,permitted,0.00027415741719278837,42,2.5124393607505054e-05,e4F,K88,--
FeII-5067,Fe II,5066.802,6.803078,9.250069,17040.0,6.55916792426296e-05,6-6,(3F)4s-(3D)4p,d2F-x2D,5/2-5/2,E1,5065.39,permitted,0.00039355007545577764,42,0.004838130374126412,d2F,K88,--
FeII-5067,Fe II,5066.843,9.099665,11.546636,349600.0,0.001076465213629835,10-8,d54s2-(3F)4p,4F-4D,9/2-7/2,E1,5065.431,permitted,0.010764652136298349,104,0.3461055418560638,4F,K88,--
FeII]-5067,Fe II,5067.233,6.723935,9.170718,351.1,1.5769530155374801e-06,12-14,d54s2-(1I)4p,b4G-y2I,11/2-13/2,E1,5065.821,semi-forbidden,1.892343618644976e-05,106,0.0006573989943361396,b4G,K88,--
TiI-5067,Ti I,5067.397,1.443153,3.889856,4769000.0,0.018361237999194507,7-7,(4F)4s-(4F)4p,b3F-w3G,3-3,E1,5065.985,permitted,0.12852866599436155,66,0.06108614236815988,b3F,K,--
FeII-5067,Fe II,5067.404,9.099935,11.546636,52780.0,0.00027092479262508056,6-8,d54s2-(3F)4p,4F-4D,5/2-7/2,E1,5065.992,permitted,0.0016255487557504833,104,0.08707892437325314,4F,K88,--
FeI-5069,Fe I,5068.563,4.220362,6.666503,3091000.0,0.011905770058195628,9-9,(4F)4p-(4F)4d,y5F-f5G,4-4,E1,5067.15,permitted,0.10715193052376065,34,0.0396795194593039,y5F,FMW,--
FeI]-5069,Fe I,5068.675,3.414897,5.860984,7820.0,3.0121649124076744e-05,3-3,(2P)4s-(4P)4p,a1P-w3D,1-1,E1,5067.262,semi-forbidden,9.036494737223023e-05,23,0.00036668754150012196,a1P,K94,--
FeI-5069,Fe I,5068.823,4.965819,7.411835,83050.0,0.0003199116057229339,5-5,6S)s2p-s6D5/6d[1],--,2-2,E1,5067.41,permitted,0.0015995580286146695,113,0.0931035188946116,,K94,--
TiI-5070,Ti I,5069.738,2.661877,5.107451,10770000.0,0.02964162167792728,7-5,(3F)sp-s2F)5s,z3G-3F,3-2,E1,5068.325,permitted,0.20749135174549097,44,0.12494402173194818,z3G,K,--
FeI-5070,Fe I,5069.944,5.009521,7.454996,2209000.0,0.014186613771124769,3-5,5Dsp1P-s6D1/6d[1],--,1-2,E1,5068.531,permitted,0.04255984131337431,99,0.055323263122569216,,K94,--
FeI]-5070,Fe I,5069.976,5.020279,7.465738,4731.0,5.4701596289397216e-05,1-3,5Dsp1P-s4D)4d,x5D-3P,0-1,E1,5068.563,semi-forbidden,5.4701596289397216e-05,100,0.00012469632723000835,x5D,K94,--
TiII-5070,Ti II,5070.169,7.73795,10.183317,5610.0,2.1622704490188768e-05,8-8,(3F)5s-(3F)4f,e4F-4D,7/2-7/2,E1,5068.756,permitted,0.00017298163592151014,42,1.2705276469260249e-05,e4F,K88,--
FeI-5070,Fe I,5070.179,2.939846,5.385207,2183000.0,0.006542707281728766,9-7,5Dsp3P-s6D)5s,z7P-e7D,4-3,E1,5068.766,permitted,0.0588843655355589,112,0.05344500388930585,z7P,FMW,--
TiII-5071,Ti II,5070.503,3.123508,5.568713,2642000.0,0.006789671296735213,6-4,ds2-(3P)4p,c2D-x2D,5/2-3/2,E1,5069.09,permitted,0.04073802778041128,59,0.09727695069533235,c2D,MFW,--
TiI-5071,Ti I,5070.767,2.153547,4.598625,43250000.0,0.05557490708503542,3-1,2D2)4s-a2D)4p,a3D-w3P,1-0,E1,5069.354,permitted,0.16672472125510626,77,0.032121162758340094,a3D,K,--
FeI]-5071,Fe I,5070.837,4.294415,6.739459,1143000.0,0.00616637590049871,5-7,4s2-(4F)5p,b1D-3G,2-3,E1,5069.424,semi-forbidden,0.03083187950249355,94,0.5018887683420894,b1D,K94,--
TiI]-5071,Ti I,5070.978,3.334299,5.779275,9418.0,2.5935938039616216e-05,7-5,(1D)sp-s2D)5s,x3F-1D,3-2,E1,5069.565,semi-forbidden,0.00018155156627731352,2,0.00026011333707564254,x3F,K,--
FeI]-5071,Fe I,5071.007,2.588106,5.033068,39.6,1.9629171071607356e-07,7-9,4s2-5Dsp1P,b3F-x5F,3-4,E1,5069.594,semi-forbidden,1.374041975012515e-06,97,1.2333443082209381e-05,b3F,K94,--
FeII]-5071,Fe II,5071.285,2.844118,5.288946,57.12,2.9366267440193853e-07,6-8,(3F)4s-(5D)4p,b4F-z6P,5/2-7/2,E1,5069.872,semi-forbidden,1.761976046411631e-06,40,3.698413741961432e-05,b4F,K88,--
TiI]-5073,Ti I,5072.524,3.147752,5.591983,6864000.0,0.020594795815720126,9-7,(3F)sp-s4F)5s,y3F-5D,4-3,E1,5071.11,semi-forbidden,0.18535316234148114,37,0.2093255096324531,y3F,K,--
TiI-5073,Ti I,5072.881,1.460138,3.904197,2491000.0,0.00961075465306326,9-9,(4F)4s-(4F)4p,b3F-w3G,4-4,E1,5071.467,permitted,0.08649679187756934,66,0.039634955412222034,b3F,MFW,--
FeI-5073,Fe I,5072.925,4.558523,7.00256,400500.0,0.0011038294072795746,7-5,5Dsp1P-s6D)5d,y5P-5D,3-2,E1,5071.511,permitted,0.007726805850957022,102,0.013347336565641875,y5P,K94,--
TiI]-5073,Ti I,5073.162,1.502489,3.946413,6551.0,2.5278860341911907e-05,9-9,s2-(1G)sp,a1G-z3H,4-4,E1,5071.748,semi-forbidden,0.00022750974307720717,101,0.00016650716733386905,a1G,K,--
TiI-5073,Ti I,5073.265,2.24923,4.693104,1876.0,5.923894491462208e-06,11-9,(2H)4s-a2D)4p,a3H-u3F,5-4,E1,5071.851,permitted,6.516283940608428e-05,29,1.9228340586358114e-05,a3H,K,--
FeII]-5073,Fe II,5073.484,8.307005,10.750774,2934.0,7.548292998393674e-06,6-4,(3F)4p-(5D)4d,y2D-e4F,5/2-3/2,E1,5072.07,semi-forbidden,4.5289757990362046e-05,34,0.003358670299618005,y2D,K88,--
FeI-5073,Fe I,5073.492,4.283308,6.727072,8721000.0,0.03365348122140935,5-5,(4F)4p-(4F)4d,y5F-g5F,2-2,E1,5072.078,permitted,0.16826740610704674,34,0.05398202178531858,y5F,K94,--
