--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
   129.7737              -3.206 3.081e+05  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.127750   3.5 (3F)4f 2G  K88  
   129.7933              -3.254 3.677e+05  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.159668   2.5 (3F)4f 2F  K88  
   129.8257              -4.350 1.768e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.157280   4.5 (3F)4f 2H  K88  
   129.8444              -4.200 3.120e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.155908   3.5 (3F)4f 4F  K88  
   129.8717              -3.567 1.340e+05  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.120537   3.5 (3F)4f 4H  K88  
   129.9322              -4.085 4.061e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.149451   3.5 (3F)4f 4G  K88  
   129.9639              -3.164 2.707e+05  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.147126   4.5 (3F)4f 2G  K88  
   130.0791              -3.374 2.777e+05  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.138681   2.5 (3F)4f 4F  K88  
   130.1397              -3.665 8.517e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.134236   4.5 (3F)4f 4I  K88  
   130.1634              -4.052 5.821e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.132506   2.5 (3F)4f 4G  K88  
   130.2284              -4.130 3.644e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.127750   3.5 (3F)4f 2G  K88  
   130.2445              -4.229 2.321e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.126571   4.5 (3F)4f 4H  K88  
   130.3271              -4.393 1.986e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.120537   3.5 (3F)4f 4H  K88  
   135.6170              -4.996 6.100e+03  22.01 Ti II       0.112580   1.5 d3 b4F         9.254810   2.5 (3F)5p 2D  K88  
   135.7567              -4.089 4.914e+04  22.01 Ti II       0.121987   2.5 d3 b4F         9.254810   2.5 (3F)5p 2D  K88  
   135.7598              -3.610 2.221e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.212575   1.5 (3F)4f 2P  K88  
   135.8221              -1.738 1.652e+07  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.212575   1.5 (3F)4f 2P  K88  
   135.8810              -3.873 1.210e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.204426   1.5 (3F)4f 4S  K88  
   135.9164              -1.618 1.450e+07  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.206244   2.5 (3F)4f 2D  K88  
   135.9434              -2.539 2.608e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.204426   1.5 (3F)4f 4S  K88  
   135.9476              -4.149 4.268e+04  22.01 Ti II       0.134810   3.5 d3 b4F         9.254810   2.5 (3F)5p 2D  K88  
   135.9879              -4.684 1.244e+04  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.197250   2.5 (3F)4f 4D  K88  
   136.0505              -3.676 1.266e+05  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.197250   2.5 (3F)4f 4D  K88  
   136.2264              -4.432 1.662e+04  22.01 Ti II       0.048780   4.5 (3F)4s a4F     9.150117   3.5 (2D)sp 2F  K88  
   136.2267              -1.465 1.540e+07  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.185464   3.5 (3F)4f 2F  K88  
   136.2588              -2.644 1.019e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.183317   3.5 (3F)4f 4D  K88  
   136.3233              -1.960 9.838e+06  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.174821   1.5 (3F)4f 2D  K88  
   136.3635              -2.361 7.811e+06  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.172141   0.5 (3F)4f 4P  K88  
   136.3862              -2.436 2.190e+06  22.01 Ti II       1.115574   3.5 d3 a2G        10.206244   2.5 (3F)4f 2D  K88  
   136.3862              -2.371 3.815e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.174821   1.5 (3F)4f 2D  K88  
   136.4061              -2.850 1.266e+06  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.169300   1.5 (3F)4f 4D  K88  
   136.4292              -3.358 7.857e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.167764   0.5 (3F)4f 4D  K88  
   136.4510              -1.502 1.879e+07  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.166311   2.5 (3F)4f 4P  K88  
   136.4690              -2.712 1.738e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.169300   1.5 (3F)4f 4D  K88  
   136.5140              -3.984 6.189e+04  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.166311   2.5 (3F)4f 4P  K88  
   136.5213              -4.194 3.816e+04  22.01 Ti II       1.115574   3.5 d3 a2G        10.197250   2.5 (3F)4f 4D  K88  
   136.5508              -3.673 1.266e+05  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.159668   2.5 (3F)4f 2F  K88  
   136.6139              -2.720 1.135e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.159668   2.5 (3F)4f 2F  K88  
   136.6705              -2.121 3.378e+06  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.155908   3.5 (3F)4f 4F  K88  
   136.6918              -2.518 2.708e+06  22.01 Ti II       1.079957   1.5 (1D)4s a2D    10.150301   1.5 (3F)4f 4P  K88  
   136.6987              -2.015 4.310e+06  22.01 Ti II       1.115574   3.5 d3 a2G        10.185464   3.5 (3F)4f 2F  K88  
   136.7057              -2.396 1.434e+06  22.01 Ti II       1.115574   3.5 d3 a2G        10.184997   4.5 (3F)4f 4F  K88  
   136.7310              -3.777 7.452e+04  22.01 Ti II       1.115574   3.5 d3 a2G        10.183317   3.5 (3F)4f 4D  K88  
   136.7550              -3.507 2.774e+05  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.150301   1.5 (3F)4f 4P  K88  
   136.7679              -2.691 9.080e+05  22.01 Ti II       1.084149   2.5 (1D)4s a2D    10.149451   3.5 (3F)4f 4G  K88  
