key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
FeII-2307,Fe II,2308.431050198786,6.206,0.0,0.0,0.0,,,c4F-t4F*,3/2-5/2,E1,2307.721,permitted,0.0,21,568,c4F,Sigut+03,
FeII-2308,Fe II,2309.4782804742085,6.22,0.0,0.0,0.0,,,c4F-t4F*,7/2-7/2,E1,2308.768,permitted,0.0,21,598,c4F,Sigut+03,
FeII-2311,Fe II,2311.9978348712993,6.206,0.0,0.0,0.0,,,c4F-t4F*,3/2-3/2,E1,2311.287,permitted,0.0,21,817,c4F,Sigut+03,
FeII-2311,Fe II,2312.0038361924426,6.214,0.0,0.0,0.0,,,c4F-t4F*,5/2-5/2,E1,2311.293,permitted,0.0,21,752,c4F,Sigut+03,
FeII-2314,Fe II,2315.5816243405993,6.214,0.0,0.0,0.0,,,c4F-t4F*,5/2-3/2,E1,2314.87,permitted,0.0,21,610,c4F,Sigut+03,
FeII-2326,Fe II,2327.0711623724824,6.216,0.0,0.0,0.0,,,c4F-t4D*,9/2-7/2,E1,2326.357,permitted,0.0,21,747,c4F,Sigut+03,
FeII-2327,Fe II,2328.1133931217396,0.083,0.0,0.0,0.0,,,a6D-z6P*,5/2-3/2,E1,2327.399,permitted,0.0,10,1880,a6D,Sigut+03,
FeII-2331,Fe II,2332.0202588593993,0.232,0.0,0.0,0.0,,,a4F-z4F*,9/2-7/2,E1,2331.305,permitted,0.0,6,4670,a4F,Sigut+03,
FeII-2332,Fe II,2333.5155905314373,0.048,0.0,0.0,0.0,,,a6D-z6P*,7/2-5/2,E1,2332.8,permitted,0.0,10,2610,a6D,Sigut+03,
FeII-2338,Fe II,2338.7277479670147,0.107,0.0,0.0,0.0,,,a6D-z6P*,3/2-3/2,E1,2338.011,permitted,0.0,10,1910,a6D,Sigut+03,
FeII-2340,Fe II,2341.2953189002205,6.22,0.0,0.0,0.0,,,c4F-t4D*,7/2-5/2,E1,2340.578,permitted,0.0,21,998,c4F,Sigut+03,
FeII-2343,Fe II,2344.21596895454,0.0,0.0,0.0,0.0,,,a6D-z6P*,9/2-7/2,E1,2343.498,permitted,0.0,10,3180,a6D,Sigut+03,
FeII-2343,Fe II,2344.6790720874865,0.301,0.0,0.0,0.0,,,a4F-z4F*,7/2-5/2,E1,2343.961,permitted,0.0,6,2520,a4F,Sigut+03,
FeII-2344,Fe II,2345.0031442678905,0.121,0.0,0.0,0.0,,,a6D-z6P*,1/2-3/2,E1,2344.285,permitted,0.0,10,1900,a6D,Sigut+03,
FeII-2347,Fe II,2348.117838404124,8.171,0.0,0.0,0.0,,,X4G*-h4G,7/2-7/2,E1,2347.399,permitted,0.0,2,2110,X4G*,Sigut+03,
FeII-2348,Fe II,2348.832997886021,0.232,0.0,0.0,0.0,,,a4F-z4D*,9/2-7/2,E1,2348.114,permitted,0.0,6,4990,a4F,Sigut+03,
FeII-2348,Fe II,2348.984031571693,6.206,0.0,0.0,0.0,,,c4F-t4D*,3/2-3/2,E1,2348.265,permitted,0.0,21,709,c4F,Sigut+03,
